client_id,purchase_date,purchase_amount,transaction_id,age,gender,region,traffic_source,last_visit_date,page_views,cart_adds
user_373,2023-11-01,7311,txn_373_2,31,Ж,Екатеринбург,Email-рассылка,2025-03-20,25,0
user_373,2024-03-28,42687,txn_373_3,31,Ж,Екатеринбург,Email-рассылка,2025-03-20,25,0
user_373,2025-02-28,29219,txn_373_4,31,Ж,Екатеринбург,Email-рассылка,2025-03-20,25,0
user_373,2023-06-13,3746,txn_373_5,31,Ж,Екатеринбург,Email-рассылка,2025-03-20,25,0
user_373,2023-04-01,2028,txn_373_6,31,Ж,Екатеринбург,Email-рассылка,2025-03-20,25,0
user_373,2023-09-16,16609,txn_373_7,31,Ж,Екатеринбург,Email-рассылка,2025-03-20,25,0
user_373,2023-08-16,43519,txn_373_8,31,Ж,Екатеринбург,Email-рассылка,2025-03-20,25,0
user_373,2024-03-03,16445,txn_373_9,31,Ж,Екатеринбург,Email-рассылка,2025-03-20,25,0
user_374,2024-03-23,27878,txn_374_1,53,Ж,Казань,Поиск (organic),2025-04-01,6,1
user_375,2023-05-06,40900,txn_375_1,28,Ж,Москва,ВКонтакте,2025-03-29,14,0
user_375,2023-07-10,38243,txn_375_2,28,Ж,Москва,ВКонтакте,2025-03-29,14,0
user_375,2024-08-03,32390,txn_375_3,28,Ж,Москва,ВКонтакте,2025-03-29,14,0
user_375,2024-04-12,47644,txn_375_4,28,Ж,Москва,ВКонтакте,2025-03-29,14,0
user_376,2024-07-20,4548,txn_376_1,69,Ж,Казань,Яндекс.Директ,2025-04-01,20,7
user_376,2024-03-23,6538,txn_376_2,69,Ж,Казань,Яндекс.Директ,2025-04-01,20,7
user_376,2023-10-28,28827,txn_376_3,69,Ж,Казань,Яндекс.Директ,2025-04-01,20,7
user_376,2024-11-07,31347,txn_376_4,69,Ж,Казань,Яндекс.Директ,2025-04-01,20,7
user_376,2024-04-25,24175,txn_376_5,69,Ж,Казань,Яндекс.Директ,2025-04-01,20,7
user_377,2023-08-23,36199,txn_377_1,41,М,Санкт-Петербург,ВКонтакте,2025-03-23,45,3
user_377,2023-09-05,40222,txn_377_2,41,М,Санкт-Петербург,ВКонтакте,2025-03-23,45,3
user_377,2023-05-05,42945,txn_377_3,41,М,Санкт-Петербург,ВКонтакте,2025-03-23,45,3
user_377,2024-03-31,15115,txn_377_4,41,М,Санкт-Петербург,ВКонтакте,2025-03-23,45,3
user_377,2023-07-14,31572,txn_377_5,41,М,Санкт-Петербург,ВКонтакте,2025-03-23,45,3
user_377,2024-10-02,21818,txn_377_6,41,М,Санкт-Петербург,ВКонтакте,2025-03-23,45,3
user_377,2024-09-22,3025,txn_377_7,41,М,Санкт-Петербург,ВКонтакте,2025-03-23,45,3
user_378,2025-01-13,11997,txn_378_1,50,М,Москва,ВКонтакте,2025-03-18,33,0
user_378,2024-07-15,41743,txn_378_2,50,М,Москва,ВКонтакте,2025-03-18,33,0
user_378,2023-04-30,34335,txn_378_3,50,М,Москва,ВКонтакте,2025-03-18,33,0
user_378,2023-04-03,8421,txn_378_4,50,М,Москва,ВКонтакте,2025-03-18,33,0
user_378,2024-07-14,20833,txn_378_5,50,М,Москва,ВКонтакте,2025-03-18,33,0
user_378,2023-06-25,30737,txn_378_6,50,М,Москва,ВКонтакте,2025-03-18,33,0
user_378,2024-11-21,24111,txn_378_7,50,М,Москва,ВКонтакте,2025-03-18,33,0
user_378,2023-01-04,19083,txn_378_8,50,М,Москва,ВКонтакте,2025-03-18,33,0
user_378,2024-07-21,30587,txn_378_9,50,М,Москва,ВКонтакте,2025-03-18,33,0
user_379,2024-11-16,31484,txn_379_1,44,М,Казань,Google Ads,2025-03-29,36,0
user_379,2023-05-12,28828,txn_379_2,44,М,Казань,Google Ads,2025-03-29,36,0
user_379,2024-04-14,47027,txn_379_3,44,М,Казань,Google Ads,2025-03-29,36,0
user_379,2023-04-29,16567,txn_379_4,44,М,Казань,Google Ads,2025-03-29,36,0
user_380,2025-03-18,12314,txn_380_1,66,М,Казань,ВКонтакте,2025-03-28,25,10
user_380,2023-08-09,7023,txn_380_2,66,М,Казань,ВКонтакте,2025-03-28,25,10
user_380,2023-11-07,48384,txn_380_3,66,М,Казань,ВКонтакте,2025-03-28,25,10
user_380,2025-01-22,27632,txn_380_4,66,М,Казань,ВКонтакте,2025-03-28,25,10
user_380,2025-01-30,18455,txn_380_5,66,М,Казань,ВКонтакте,2025-03-28,25,10
user_380,2025-02-17,25042,txn_380_6,66,М,Казань,ВКонтакте,2025-03-28,25,10
user_381,2024-11-19,28433,txn_381_1,31,М,Екатеринбург,Яндекс.Директ,2025-04-04,9,0
user_381,2025-02-26,1050,txn_381_2,31,М,Екатеринбург,Яндекс.Директ,2025-04-04,9,0
user_381,2023-07-25,6664,txn_381_3,31,М,Екатеринбург,Яндекс.Директ,2025-04-04,9,0
user_382,2023-11-09,5596,txn_382_1,70,М,Казань,Поиск (organic),2025-04-05,21,1
user_382,2024-09-13,48768,txn_382_2,70,М,Казань,Поиск (organic),2025-04-05,21,1
user_382,2024-02-22,12025,txn_382_3,70,М,Казань,Поиск (organic),2025-04-05,21,1
user_382,2024-09-20,16316,txn_382_4,70,М,Казань,Поиск (organic),2025-04-05,21,1
user_382,2023-01-21,30937,txn_382_5,70,М,Казань,Поиск (organic),2025-04-05,21,1
user_382,2023-12-06,16427,txn_382_6,70,М,Казань,Поиск (organic),2025-04-05,21,1
user_382,2024-12-21,47959,txn_382_7,70,М,Казань,Поиск (organic),2025-04-05,21,1
user_383,2024-03-23,45340,txn_383_1,45,Ж,Екатеринбург,Google Ads,2025-03-28,15,9
user_383,2024-11-03,2272,txn_383_2,45,Ж,Екатеринбург,Google Ads,2025-03-28,15,9
user_383,2024-07-08,28812,txn_383_3,45,Ж,Екатеринбург,Google Ads,2025-03-28,15,9
user_383,2023-02-01,32736,txn_383_4,45,Ж,Екатеринбург,Google Ads,2025-03-28,15,9
user_383,2023-08-04,34570,txn_383_5,45,Ж,Екатеринбург,Google Ads,2025-03-28,15,9
user_383,2025-02-05,41100,txn_383_6,45,Ж,Екатеринбург,Google Ads,2025-03-28,15,9
user_384,2023-02-25,14006,txn_384_1,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_384,2024-06-12,17831,txn_384_2,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_384,2023-04-29,11465,txn_384_3,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_384,2024-01-19,24078,txn_384_4,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_384,2024-09-03,42333,txn_384_5,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_384,2023-09-11,29847,txn_384_6,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_384,2024-07-28,35246,txn_384_7,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_384,2024-07-02,47153,txn_384_8,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_384,2023-12-18,10724,txn_384_9,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_384,2024-01-07,14719,txn_384_10,35,Ж,Казань,ВКонтакте,2025-04-05,11,8
user_385,2023-07-18,21699,txn_385_1,31,Ж,Новосибирск,ВКонтакте,2025-03-12,17,0
user_385,2023-01-29,16720,txn_385_2,31,Ж,Новосибирск,ВКонтакте,2025-03-12,17,0
user_385,2023-10-24,2103,txn_385_3,31,Ж,Новосибирск,ВКонтакте,2025-03-12,17,0
user_385,2024-11-17,37806,txn_385_4,31,Ж,Новосибирск,ВКонтакте,2025-03-12,17,0
user_385,2023-11-13,48293,txn_385_5,31,Ж,Новосибирск,ВКонтакте,2025-03-12,17,0
user_385,2023-04-19,28134,txn_385_6,31,Ж,Новосибирск,ВКонтакте,2025-03-12,17,0
user_385,2025-02-08,41129,txn_385_7,31,Ж,Новосибирск,ВКонтакте,2025-03-12,17,0
user_385,2025-01-03,43688,txn_385_8,31,Ж,Новосибирск,ВКонтакте,2025-03-12,17,0
user_385,2024-11-06,35519,txn_385_9,31,Ж,Новосибирск,ВКонтакте,2025-03-12,17,0
user_386,2024-01-26,44312,txn_386_1,57,М,Санкт-Петербург,Яндекс.Директ,2025-03-29,23,8
user_386,2025-03-29,24544,txn_386_2,57,М,Санкт-Петербург,Яндекс.Директ,2025-03-29,23,8
user_386,2023-08-27,16945,txn_386_3,57,М,Санкт-Петербург,Яндекс.Директ,2025-03-29,23,8
user_386,2023-03-03,25170,txn_386_4,57,М,Санкт-Петербург,Яндекс.Директ,2025-03-29,23,8
user_386,2023-12-08,17155,txn_386_5,57,М,Санкт-Петербург,Яндекс.Директ,2025-03-29,23,8
user_386,2024-09-05,42233,txn_386_6,57,М,Санкт-Петербург,Яндекс.Директ,2025-03-29,23,8
user_386,2024-10-24,7304,txn_386_7,57,М,Санкт-Петербург,Яндекс.Директ,2025-03-29,23,8
user_387,2024-04-16,17607,txn_387_1,43,Ж,Санкт-Петербург,ВКонтакте,2025-03-16,31,9
user_387,2023-12-31,39016,txn_387_2,43,Ж,Санкт-Петербург,ВКонтакте,2025-03-16,31,9
user_387,2023-11-09,19605,txn_387_3,43,Ж,Санкт-Петербург,ВКонтакте,2025-03-16,31,9
user_387,2023-10-31,22254,txn_387_4,43,Ж,Санкт-Петербург,ВКонтакте,2025-03-16,31,9
user_387,2023-10-18,28449,txn_387_5,43,Ж,Санкт-Петербург,ВКонтакте,2025-03-16,31,9
user_387,2024-03-31,48845,txn_387_6,43,Ж,Санкт-Петербург,ВКонтакте,2025-03-16,31,9
user_387,2023-11-13,42927,txn_387_7,43,Ж,Санкт-Петербург,ВКонтакте,2025-03-16,31,9
user_388,2023-01-06,43202,txn_388_1,22,Ж,Новосибирск,Google Ads,2025-03-29,48,3
user_389,2025-03-24,2240,txn_389_1,56,Ж,Новосибирск,ВКонтакте,2025-03-27,11,9
user_389,2023-08-11,46496,txn_389_2,56,Ж,Новосибирск,ВКонтакте,2025-03-27,11,9
user_389,2023-04-03,27298,txn_389_3,56,Ж,Новосибирск,ВКонтакте,2025-03-27,11,9
user_389,2023-12-29,5244,txn_389_4,56,Ж,Новосибирск,ВКонтакте,2025-03-27,11,9
user_389,2025-01-24,47763,txn_389_5,56,Ж,Новосибирск,ВКонтакте,2025-03-27,11,9
user_390,2023-10-18,28178,txn_390_1,29,Ж,Екатеринбург,Google Ads,2025-03-18,21,9
user_390,2024-01-28,5152,txn_390_2,29,Ж,Екатеринбург,Google Ads,2025-03-18,21,9
user_390,2024-04-01,47036,txn_390_3,29,Ж,Екатеринбург,Google Ads,2025-03-18,21,9
user_390,2024-02-11,1674,txn_390_4,29,Ж,Екатеринбург,Google Ads,2025-03-18,21,9
user_390,2023-04-18,37314,txn_390_5,29,Ж,Екатеринбург,Google Ads,2025-03-18,21,9
user_391,2024-12-07,16552,txn_391_1,57,М,Москва,Email-рассылка,2025-03-15,37,9
user_391,2023-10-24,39391,txn_391_2,57,М,Москва,Email-рассылка,2025-03-15,37,9
user_391,2024-07-26,24838,txn_391_3,57,М,Москва,Email-рассылка,2025-03-15,37,9
user_391,2023-09-20,2130,txn_391_4,57,М,Москва,Email-рассылка,2025-03-15,37,9
user_391,2024-05-21,23498,txn_391_5,57,М,Москва,Email-рассылка,2025-03-15,37,9
user_391,2025-01-05,43430,txn_391_6,57,М,Москва,Email-рассылка,2025-03-15,37,9
user_391,2023-05-18,27053,txn_391_7,57,М,Москва,Email-рассылка,2025-03-15,37,9
user_391,2025-01-25,28246,txn_391_8,57,М,Москва,Email-рассылка,2025-03-15,37,9
user_392,2023-01-10,10454,txn_392_1,43,М,Новосибирск,Google Ads,2025-03-12,33,0
user_393,2024-05-18,7171,txn_393_1,19,Ж,Екатеринбург,Поиск (organic),2025-03-08,27,1
user_393,2024-08-09,10415,txn_393_2,19,Ж,Екатеринбург,Поиск (organic),2025-03-08,27,1
user_393,2024-09-06,15010,txn_393_3,19,Ж,Екатеринбург,Поиск (organic),2025-03-08,27,1
user_393,2023-02-19,46189,txn_393_4,19,Ж,Екатеринбург,Поиск (organic),2025-03-08,27,1
user_396,2023-03-30,21106,txn_396_1,49,М,Екатеринбург,Яндекс.Директ,2025-03-14,9,8
user_396,2025-01-07,47204,txn_396_2,49,М,Екатеринбург,Яндекс.Директ,2025-03-14,9,8
user_396,2023-09-14,13984,txn_396_3,49,М,Екатеринбург,Яндекс.Директ,2025-03-14,9,8
user_396,2024-10-02,44496,txn_396_4,49,М,Екатеринбург,Яндекс.Директ,2025-03-14,9,8
user_397,2023-07-13,31709,txn_397_1,68,Ж,Новосибирск,Google Ads,2025-04-04,50,0
user_397,2023-02-14,13426,txn_397_2,68,Ж,Новосибирск,Google Ads,2025-04-04,50,0
user_397,2024-11-26,28771,txn_397_3,68,Ж,Новосибирск,Google Ads,2025-04-04,50,0
user_398,2025-02-18,33217,txn_398_1,39,Ж,Москва,Яндекс.Директ,2025-03-30,49,5
user_399,2025-01-03,13360,txn_399_1,19,М,Новосибирск,Email-рассылка,2025-03-21,35,0
user_399,2023-08-07,18101,txn_399_2,19,М,Новосибирск,Email-рассылка,2025-03-21,35,0
user_399,2024-12-01,25349,txn_399_3,19,М,Новосибирск,Email-рассылка,2025-03-21,35,0
user_399,2023-02-14,23848,txn_399_4,19,М,Новосибирск,Email-рассылка,2025-03-21,35,0
user_399,2024-07-23,5214,txn_399_5,19,М,Новосибирск,Email-рассылка,2025-03-21,35,0
user_399,2023-06-24,13172,txn_399_6,19,М,Новосибирск,Email-рассылка,2025-03-21,35,0
user_399,2024-07-12,48861,txn_399_7,19,М,Новосибирск,Email-рассылка,2025-03-21,35,0
user_399,2023-02-23,43404,txn_399_8,19,М,Новосибирск,Email-рассылка,2025-03-21,35,0
user_399,2023-08-13,27351,txn_399_9,19,М,Новосибирск,Email-рассылка,2025-03-21,35,0
user_400,2023-03-10,35527,txn_400_1,40,Ж,Казань,Поиск (organic),2025-03-31,40,6
user_400,2024-11-28,14593,txn_400_2,40,Ж,Казань,Поиск (organic),2025-03-31,40,6
user_400,2023-12-12,12415,txn_400_3,40,Ж,Казань,Поиск (organic),2025-03-31,40,6
user_400,2025-02-10,39391,txn_400_4,40,Ж,Казань,Поиск (organic),2025-03-31,40,6
user_400,2025-02-11,2146,txn_400_5,40,Ж,Казань,Поиск (organic),2025-03-31,40,6
user_400,2024-11-16,24780,txn_400_6,40,Ж,Казань,Поиск (organic),2025-03-31,40,6
user_401,2025-03-10,10721,txn_401_1,26,Ж,Екатеринбург,Email-рассылка,2025-03-18,48,4
user_401,2024-10-18,47749,txn_401_2,26,Ж,Екатеринбург,Email-рассылка,2025-03-18,48,4
user_401,2024-12-02,21077,txn_401_3,26,Ж,Екатеринбург,Email-рассылка,2025-03-18,48,4
user_401,2025-01-24,29397,txn_401_4,26,Ж,Екатеринбург,Email-рассылка,2025-03-18,48,4
user_401,2024-11-06,39740,txn_401_5,26,Ж,Екатеринбург,Email-рассылка,2025-03-18,48,4
user_401,2024-11-20,21123,txn_401_6,26,Ж,Екатеринбург,Email-рассылка,2025-03-18,48,4
user_402,2024-09-15,8045,txn_402_1,29,М,Казань,Яндекс.Директ,2025-04-04,17,4
user_402,2024-01-23,25417,txn_402_2,29,М,Казань,Яндекс.Директ,2025-04-04,17,4
user_402,2023-08-09,15686,txn_402_3,29,М,Казань,Яндекс.Директ,2025-04-04,17,4
user_402,2023-12-02,30752,txn_402_4,29,М,Казань,Яндекс.Директ,2025-04-04,17,4
user_402,2023-01-02,45193,txn_402_5,29,М,Казань,Яндекс.Директ,2025-04-04,17,4
user_402,2024-11-24,2297,txn_402_6,29,М,Казань,Яндекс.Директ,2025-04-04,17,4
user_402,2024-04-05,1573,txn_402_7,29,М,Казань,Яндекс.Директ,2025-04-04,17,4
user_402,2024-06-01,6199,txn_402_8,29,М,Казань,Яндекс.Директ,2025-04-04,17,4
user_403,2023-08-29,43270,txn_403_1,57,М,Новосибирск,Email-рассылка,2025-03-27,32,7
user_403,2024-05-25,39221,txn_403_2,57,М,Новосибирск,Email-рассылка,2025-03-27,32,7
user_404,2023-07-29,27110,txn_404_1,20,Ж,Екатеринбург,Поиск (organic),2025-03-26,17,7
user_404,2024-04-10,3217,txn_404_2,20,Ж,Екатеринбург,Поиск (organic),2025-03-26,17,7
user_404,2023-07-19,23751,txn_404_3,20,Ж,Екатеринбург,Поиск (organic),2025-03-26,17,7
user_404,2023-07-29,18314,txn_404_4,20,Ж,Екатеринбург,Поиск (organic),2025-03-26,17,7
user_404,2024-05-29,23983,txn_404_5,20,Ж,Екатеринбург,Поиск (organic),2025-03-26,17,7
user_404,2023-01-13,28267,txn_404_6,20,Ж,Екатеринбург,Поиск (organic),2025-03-26,17,7
user_404,2025-01-05,33767,txn_404_7,20,Ж,Екатеринбург,Поиск (organic),2025-03-26,17,7
user_404,2024-07-05,1075,txn_404_8,20,Ж,Екатеринбург,Поиск (organic),2025-03-26,17,7
user_404,2023-06-28,12544,txn_404_9,20,Ж,Екатеринбург,Поиск (organic),2025-03-26,17,7
user_405,2023-01-02,15837,txn_405_1,32,М,Казань,Email-рассылка,2025-03-10,5,0
user_405,2023-09-11,35796,txn_405_2,32,М,Казань,Email-рассылка,2025-03-10,5,0
user_405,2023-08-30,19100,txn_405_3,32,М,Казань,Email-рассылка,2025-03-10,5,0
user_405,2025-02-22,42156,txn_405_4,32,М,Казань,Email-рассылка,2025-03-10,5,0
user_405,2023-09-08,41026,txn_405_5,32,М,Казань,Email-рассылка,2025-03-10,5,0
user_405,2024-02-02,33349,txn_405_6,32,М,Казань,Email-рассылка,2025-03-10,5,0
user_405,2024-12-16,38375,txn_405_7,32,М,Казань,Email-рассылка,2025-03-10,5,0
user_405,2023-10-23,31222,txn_405_8,32,М,Казань,Email-рассылка,2025-03-10,5,0
user_406,2024-02-14,26079,txn_406_1,32,М,Санкт-Петербург,Email-рассылка,2025-03-23,13,0
user_406,2024-02-07,26394,txn_406_2,32,М,Санкт-Петербург,Email-рассылка,2025-03-23,13,0
user_406,2024-04-12,9737,txn_406_3,32,М,Санкт-Петербург,Email-рассылка,2025-03-23,13,0
user_406,2024-08-16,38884,txn_406_4,32,М,Санкт-Петербург,Email-рассылка,2025-03-23,13,0
user_408,2025-03-15,14875,txn_408_1,70,М,Москва,ВКонтакте,2025-03-31,30,0
user_408,2024-10-08,14547,txn_408_2,70,М,Москва,ВКонтакте,2025-03-31,30,0
user_409,2023-08-02,33941,txn_409_1,27,Ж,Санкт-Петербург,Google Ads,2025-03-10,1,5
user_409,2023-09-23,48879,txn_409_2,27,Ж,Санкт-Петербург,Google Ads,2025-03-10,1,5
user_409,2023-09-30,30291,txn_409_3,27,Ж,Санкт-Петербург,Google Ads,2025-03-10,1,5
user_409,2024-12-14,34144,txn_409_4,27,Ж,Санкт-Петербург,Google Ads,2025-03-10,1,5
user_409,2024-03-04,23131,txn_409_5,27,Ж,Санкт-Петербург,Google Ads,2025-03-10,1,5
user_409,2025-03-04,44967,txn_409_6,27,Ж,Санкт-Петербург,Google Ads,2025-03-10,1,5
user_409,2023-06-09,29938,txn_409_7,27,Ж,Санкт-Петербург,Google Ads,2025-03-10,1,5
user_409,2023-10-18,21008,txn_409_8,27,Ж,Санкт-Петербург,Google Ads,2025-03-10,1,5
user_409,2024-12-26,22200,txn_409_9,27,Ж,Санкт-Петербург,Google Ads,2025-03-10,1,5
user_411,2023-05-27,21009,txn_411_1,58,Ж,Новосибирск,Email-рассылка,2025-03-31,13,2
user_411,2024-03-07,43426,txn_411_2,58,Ж,Новосибирск,Email-рассылка,2025-03-31,13,2
user_411,2025-02-08,22803,txn_411_3,58,Ж,Новосибирск,Email-рассылка,2025-03-31,13,2
user_411,2024-07-03,46072,txn_411_4,58,Ж,Новосибирск,Email-рассылка,2025-03-31,13,2
user_412,2024-09-24,13890,txn_412_1,65,Ж,Екатеринбург,Поиск (organic),2025-03-12,6,0
user_412,2024-04-02,31670,txn_412_2,65,Ж,Екатеринбург,Поиск (organic),2025-03-12,6,0
user_412,2024-10-25,386,txn_412_3,65,Ж,Екатеринбург,Поиск (organic),2025-03-12,6,0
user_412,2023-02-12,37245,txn_412_4,65,Ж,Екатеринбург,Поиск (organic),2025-03-12,6,0
user_412,2024-01-28,24674,txn_412_5,65,Ж,Екатеринбург,Поиск (organic),2025-03-12,6,0
user_412,2024-04-11,25027,txn_412_6,65,Ж,Екатеринбург,Поиск (organic),2025-03-12,6,0
user_413,2024-10-30,2011,txn_413_1,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_413,2023-03-11,8287,txn_413_2,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_413,2024-11-15,2509,txn_413_3,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_413,2024-03-29,37699,txn_413_4,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_413,2025-01-26,27945,txn_413_5,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_413,2024-07-09,34942,txn_413_6,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_413,2025-03-03,42228,txn_413_7,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_413,2024-10-30,14043,txn_413_8,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_413,2024-12-30,3656,txn_413_9,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_413,2024-12-26,22642,txn_413_10,33,Ж,Казань,ВКонтакте,2025-04-05,19,0
user_415,2024-08-13,14305,txn_415_1,34,М,Москва,Яндекс.Директ,2025-03-13,49,4
user_415,2024-02-19,43427,txn_415_2,34,М,Москва,Яндекс.Директ,2025-03-13,49,4
user_416,2024-06-09,3431,txn_416_1,60,Ж,Екатеринбург,Google Ads,2025-03-10,43,5
user_416,2024-02-16,30270,txn_416_2,60,Ж,Екатеринбург,Google Ads,2025-03-10,43,5
user_416,2024-11-19,6023,txn_416_3,60,Ж,Екатеринбург,Google Ads,2025-03-10,43,5
user_416,2023-06-11,38237,txn_416_4,60,Ж,Екатеринбург,Google Ads,2025-03-10,43,5
user_416,2024-10-12,1057,txn_416_5,60,Ж,Екатеринбург,Google Ads,2025-03-10,43,5
user_416,2023-01-14,44018,txn_416_6,60,Ж,Екатеринбург,Google Ads,2025-03-10,43,5
user_416,2024-06-03,19130,txn_416_7,60,Ж,Екатеринбург,Google Ads,2025-03-10,43,5
user_416,2023-08-18,18536,txn_416_8,60,Ж,Екатеринбург,Google Ads,2025-03-10,43,5
user_416,2024-08-14,26127,txn_416_9,60,Ж,Екатеринбург,Google Ads,2025-03-10,43,5
user_417,2023-07-03,33251,txn_417_1,31,Ж,Санкт-Петербург,Email-рассылка,2025-04-03,22,5
user_417,2023-11-22,42847,txn_417_2,31,Ж,Санкт-Петербург,Email-рассылка,2025-04-03,22,5
user_417,2024-09-06,6550,txn_417_3,31,Ж,Санкт-Петербург,Email-рассылка,2025-04-03,22,5
user_417,2024-03-28,43348,txn_417_4,31,Ж,Санкт-Петербург,Email-рассылка,2025-04-03,22,5
user_417,2023-04-13,25338,txn_417_5,31,Ж,Санкт-Петербург,Email-рассылка,2025-04-03,22,5
user_417,2023-10-17,48682,txn_417_6,31,Ж,Санкт-Петербург,Email-рассылка,2025-04-03,22,5
user_417,2024-01-02,9495,txn_417_7,31,Ж,Санкт-Петербург,Email-рассылка,2025-04-03,22,5
user_417,2024-05-07,7576,txn_417_8,31,Ж,Санкт-Петербург,Email-рассылка,2025-04-03,22,5
user_419,2024-10-07,7283,txn_419_1,34,М,Москва,Google Ads,2025-03-26,20,1
user_419,2023-06-19,11445,txn_419_2,34,М,Москва,Google Ads,2025-03-26,20,1
user_420,2024-10-24,20783,txn_420_1,58,Ж,Санкт-Петербург,Email-рассылка,2025-04-02,1,0
user_420,2023-12-07,29882,txn_420_2,58,Ж,Санкт-Петербург,Email-рассылка,2025-04-02,1,0
user_420,2023-01-10,29317,txn_420_3,58,Ж,Санкт-Петербург,Email-рассылка,2025-04-02,1,0
user_420,2023-09-29,45924,txn_420_4,58,Ж,Санкт-Петербург,Email-рассылка,2025-04-02,1,0
user_420,2023-08-03,41276,txn_420_5,58,Ж,Санкт-Петербург,Email-рассылка,2025-04-02,1,0
user_420,2024-05-18,34237,txn_420_6,58,Ж,Санкт-Петербург,Email-рассылка,2025-04-02,1,0
user_420,2023-12-06,10908,txn_420_7,58,Ж,Санкт-Петербург,Email-рассылка,2025-04-02,1,0
user_421,2023-10-03,14513,txn_421_1,26,М,Санкт-Петербург,Яндекс.Директ,2025-03-23,43,4
user_421,2024-08-31,793,txn_421_2,26,М,Санкт-Петербург,Яндекс.Директ,2025-03-23,43,4
user_421,2024-08-24,39858,txn_421_3,26,М,Санкт-Петербург,Яндекс.Директ,2025-03-23,43,4
user_421,2024-07-03,43999,txn_421_4,26,М,Санкт-Петербург,Яндекс.Директ,2025-03-23,43,4
user_421,2023-04-26,31712,txn_421_5,26,М,Санкт-Петербург,Яндекс.Директ,2025-03-23,43,4
user_421,2023-04-01,27206,txn_421_6,26,М,Санкт-Петербург,Яндекс.Директ,2025-03-23,43,4
user_421,2024-06-04,25945,txn_421_7,26,М,Санкт-Петербург,Яндекс.Директ,2025-03-23,43,4
user_421,2023-03-05,41742,txn_421_8,26,М,Санкт-Петербург,Яндекс.Директ,2025-03-23,43,4
user_421,2023-01-21,26464,txn_421_9,26,М,Санкт-Петербург,Яндекс.Директ,2025-03-23,43,4
user_422,2023-02-09,19317,txn_422_1,65,Ж,Москва,Поиск (organic),2025-04-02,22,8
user_422,2023-11-18,48672,txn_422_2,65,Ж,Москва,Поиск (organic),2025-04-02,22,8
user_422,2025-03-29,8534,txn_422_3,65,Ж,Москва,Поиск (organic),2025-04-02,22,8
user_422,2024-12-27,25882,txn_422_4,65,Ж,Москва,Поиск (organic),2025-04-02,22,8
user_422,2023-01-04,4895,txn_422_5,65,Ж,Москва,Поиск (organic),2025-04-02,22,8
user_422,2023-01-02,49037,txn_422_6,65,Ж,Москва,Поиск (organic),2025-04-02,22,8
user_422,2024-12-28,49155,txn_422_7,65,Ж,Москва,Поиск (organic),2025-04-02,22,8
user_423,2023-09-26,16013,txn_423_1,66,Ж,Казань,Поиск (organic),2025-04-06,45,10
user_423,2025-01-28,8285,txn_423_2,66,Ж,Казань,Поиск (organic),2025-04-06,45,10
user_423,2025-02-23,44610,txn_423_3,66,Ж,Казань,Поиск (organic),2025-04-06,45,10
user_423,2023-07-02,21174,txn_423_4,66,Ж,Казань,Поиск (organic),2025-04-06,45,10
user_423,2024-04-22,38980,txn_423_5,66,Ж,Казань,Поиск (organic),2025-04-06,45,10
user_423,2024-09-16,23853,txn_423_6,66,Ж,Казань,Поиск (organic),2025-04-06,45,10
user_423,2025-01-27,17731,txn_423_7,66,Ж,Казань,Поиск (organic),2025-04-06,45,10
user_423,2023-04-22,15179,txn_423_8,66,Ж,Казань,Поиск (organic),2025-04-06,45,10
user_424,2024-12-13,14258,txn_424_1,19,М,Екатеринбург,ВКонтакте,2025-04-02,32,0
user_425,2023-11-27,37109,txn_425_1,18,Ж,Санкт-Петербург,Яндекс.Директ,2025-03-27,14,3
user_425,2025-02-16,9897,txn_425_2,18,Ж,Санкт-Петербург,Яндекс.Директ,2025-03-27,14,3
user_426,2024-12-09,16319,txn_426_1,28,Ж,Казань,Google Ads,2025-04-03,47,7
user_426,2024-03-22,46588,txn_426_2,28,Ж,Казань,Google Ads,2025-04-03,47,7
user_426,2023-10-27,33061,txn_426_3,28,Ж,Казань,Google Ads,2025-04-03,47,7
user_426,2023-07-19,33925,txn_426_4,28,Ж,Казань,Google Ads,2025-04-03,47,7
user_426,2023-07-04,37925,txn_426_5,28,Ж,Казань,Google Ads,2025-04-03,47,7
user_427,2025-03-16,6634,txn_427_1,49,Ж,Казань,ВКонтакте,2025-04-01,4,7
